,index,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
228,20180220,20180220,-16900,5,-100,-0.59,2380,10025,-11391,791,2868,5000,-9638,506,0,0,2055,0,1025,-450
229,20180219,20180219,17000,2,450,2.72,1545,-42694,38793,3011,-139,-2528,798,702,0,0,4178,0,890,0
230,20180214,20180214,16550,3,0,0.0,1036,12424,-15468,3120,310,9688,0,0,0,-6837,-41,0,0,-76
231,20180213,20180213,16550,2,350,2.16,1606,-12810,-8293,21129,1177,21456,0,100,0,-1604,0,0,-26,0
232,20180212,20180212,16200,2,50,0.31,795,1332,-6665,5307,408,0,0,2091,0,0,-1059,3867,26,0
233,20180209,20180209,16150,2,150,0.94,1823,-733,3970,-2649,-2749,0,0,100,0,0,0,0,-938,350
234,20180208,20180208,16000,2,400,2.56,1627,24761,-25972,-639,836,0,-3525,2050,0,0,0,0,1850,0
235,20180207,20180207,-15600,5,-800,-4.88,4179,48823,-50398,-3215,-264,-2437,0,888,0,0,-1402,0,3214,1576
236,20180206,20180206,-16400,5,-300,-1.8,5821,-46520,-31619,46017,683,0,0,9384,0,0,35950,0,31048,1074
237,20180205,20180205,-16700,5,-750,-4.3,4425,58594,-18211,-36412,4028,0,0,4066,-2400,894,-43000,0,-4809,838
238,20180202,20180202,-17450,5,-600,-3.32,7602,-53470,34669,20914,-14212,0,0,35126,0,0,0,0,-3145,1032
239,20180201,20180201,-18050,5,-1050,-5.5,11574,126022,-97662,-18691,6795,0,-59898,34412,0,0,0,0,-10195,526
240,20180131,20180131,19100,2,1350,7.61,15415,-82543,93725,-18602,11045,0,0,-73076,1200,0,42229,0,11742,-4322
241,20180130,20180130,-17750,5,-150,-0.84,1830,24526,-16443,-7903,-694,0,-7784,3476,-100,-1289,0,-1512,-200,20
242,20180129,20180129,-17900,5,-100,-0.56,2187,-7236,7116,-567,-822,0,-234,489,0,0,0,0,1520,-833
243,20180126,20180126,-18000,5,-250,-1.37,2262,13621,-16128,2507,177,2437,-107,0,0,0,0,0,0,0
244,20180125,20180125,18250,2,700,3.99,4472,18518,10915,-30638,928,-367,5828,-36348,0,0,-679,0,5700,-4495
245,20180124,20180124,17550,2,50,0.29,1905,-26844,-6402,21879,306,-260,0,1873,0,0,19960,0,11391,-24
246,20180123,20180123,17500,2,350,2.04,2041,-9193,-6790,9286,961,0,-4612,300,0,0,12637,0,6697,0
247,20180122,20180122,-17150,5,-550,-3.11,3242,10147,-6744,877,-19691,-602,-3980,5524,0,0,19626,0,-6500,2220
248,20180119,20180119,17700,3,0,0.0,3113,29374,-7178,-2103,930,0,0,1574,0,-4607,0,0,-20106,13
249,20180118,20180118,17700,3,0,0.0,1888,-11011,8025,2936,878,0,0,1958,100,0,0,0,50,0
250,20180117,20180117,-17700,5,-350,-1.94,2261,19155,-25740,6940,6899,0,-198,4799,0,-4560,0,0,-267,-88
251,20180116,20180116,18050,2,450,2.56,3244,-21613,14964,6476,13519,0,-1646,1553,1200,0,-8150,0,168,5
252,20180115,20180115,17600,2,50,0.28,2157,-3758,-815,2770,-689,0,0,3459,0,0,0,0,2503,-700
253,20180112,20180112,-17550,5,-250,-1.4,3499,-22049,-6569,17375,-1333,0,0,18708,0,0,0,0,10743,500
254,20180111,20180111,-17800,5,-500,-2.73,2635,-16486,-4923,20409,404,0,0,9801,0,0,10204,0,1000,0
255,20180110,20180110,18300,3,0,0.0,2793,-5768,-11967,16010,385,-14820,0,27856,0,6837,-4248,0,0,1725
256,20180109,20180109,-18300,5,-500,-2.66,5240,92740,-32904,-60810,-1113,-58374,-169,12756,-13910,0,0,0,1000,-26
257,20180108,20180108,-18800,5,-50,-0.27,4407,35896,-35611,2180,-1003,0,-1975,10361,0,0,-5203,0,-2100,-365
258,20180105,20180105,18850,2,200,1.07,3787,10846,-30922,24736,-750,0,25194,292,0,0,0,0,-100,-4560
259,20180104,20180104,-18650,5,-500,-2.61,5576,38796,-49848,7052,-10447,0,-2133,19632,0,0,0,0,2000,2000
260,20180103,20180103,19150,2,1400,7.89,12529,-129364,165500,-30135,-1802,0,30659,-67696,0,0,8704,0,-5620,-381
261,20180102,20180102,17750,2,150,0.85,3443,-15622,11537,3735,4,0,0,5015,0,0,-1284,0,350,0
262,20171228,20171228,-17600,5,-200,-1.12,3990,48244,-50485,2011,-1031,0,0,3864,-5354,0,4532,0,0,230
263,20171227,20171227,17800,2,950,5.64,3571,-52828,56130,-6052,9418,-12872,0,-10160,0,0,7562,0,-500,3250
264,20171226,20171226,-16850,5,-400,-2.32,4862,34702,13550,-52419,-4032,3,-38820,2646,0,0,-12216,0,4000,167
265,20171222,20171222,-17250,5,-50,-0.29,5194,-50712,39360,9999,1085,0,-78,5294,2245,0,1453,0,1000,353
266,20171221,20171221,-17300,5,-300,-1.7,4770,-24323,4697,15656,945,0,1174,2157,0,0,11380,0,4000,-30
267,20171220,20171220,17600,2,50,0.28,3705,-55377,46459,8215,1678,0,2867,0,0,0,3670,0,0,703
268,20171219,20171219,-17550,5,-400,-2.23,3078,-848,-12506,11521,1036,0,0,0,0,0,10485,0,0,1833
269,20171218,20171218,-17950,5,-250,-1.37,3135,-13074,-5092,16197,420,0,0,15777,0,0,0,0,50,1919
270,20171215,20171215,-18200,5,-50,-0.27,3731,35486,-40179,3908,1013,0,2949,-4257,0,0,4203,0,760,25
271,20171214,20171214,18250,2,600,3.4,4351,51562,-3425,-24143,663,-6351,0,-25798,0,0,7343,0,-23894,-100
272,20171213,20171213,17650,3,0,0.0,1942,-13080,4103,10977,76,0,320,5863,0,0,4718,0,-2000,0
273,20171212,20171212,17650,2,50,0.28,2015,4284,-18465,14281,158,1257,-1517,1186,0,0,13197,0,0,-100
274,20171211,20171211,17600,2,200,1.15,1283,-8321,3168,9090,1097,3750,-216,6174,0,0,-1715,0,-3937,0
275,20171208,20171208,17400,3,0,0.0,1455,-30605,12700,22798,133,4,9564,4590,0,0,8507,0,-4893,0
276,20171207,20171207,-17400,5,-200,-1.14,4672,-10286,29971,-13017,-8875,5,-13289,9868,0,-5794,5068,0,-6518,-150
277,20171206,20171206,-17600,5,-450,-2.49,5202,43928,-36877,-5451,-2647,-2706,0,-98,0,0,0,0,-1500,-100
278,20171205,20171205,-18050,5,-350,-1.9,3446,18044,-54730,38166,674,-1068,-97,31549,0,0,7108,0,20,-1500
279,20171204,20171204,18400,2,750,4.25,4617,36875,-35121,4036,630,-3679,17824,-8448,0,0,-2291,0,-5790,0
280,20171201,20171201,-17650,5,-350,-1.94,4719,34385,-7104,-29949,11592,-91,-8973,4711,0,6900,-44088,0,1668,1000
281,20171130,20171130,18000,2,50,0.28,5721,-21561,-23835,39711,751,7370,30193,-4300,0,-3463,0,9160,1185,4500
282,20171129,20171129,-17950,5,-250,-1.37,7620,60246,67865,-128161,1132,-51,-3993,6318,0,0,-131567,0,50,0
283,20171128,20171128,-18200,5,-200,-1.09,5193,16589,5118,-20856,-3589,433,-17892,14300,0,0,-14108,0,-313,-538
284,20171127,20171127,-18400,5,-500,-2.65,4522,24550,-25841,-627,-9285,0,0,8659,0,0,-1,0,1918,0
285,20171124,20171124,18900,2,100,0.53,6357,-39952,33250,10449,603,10157,-4070,3759,0,0,0,0,-4719,972
286,20171123,20171123,-18800,5,-200,-1.05,7859,-14853,768,12582,81,-4275,-2267,47086,0,0,-28043,0,2040,-537
287,20171122,20171122,19000,2,600,3.26,18378,35087,35773,-64609,585,-826,-1284,-87641,1309,0,23309,-61,-7111,860
288,20171121,20171121,18400,2,200,1.1,14029,-62815,48012,-71,-8351,27784,6341,-25075,2016,-1209,0,-1577,15086,-212
289,20171120,20171120,18200,2,150,0.83,8914,29306,-22912,-4058,124,1000,0,-6185,0,0,1003,0,1924,-4260
290,20171117,20171117,-18050,5,-50,-0.28,12511,-1674,10075,-5531,-4654,18186,906,-13166,4268,0,-11071,0,-3129,259
291,20171116,20171116,18100,2,2750,17.92,22839,-156017,109200,52047,13337,58883,7661,-97200,9426,0,59940,0,-3293,-1937
292,20171115,20171115,-15350,5,-250,-1.6,3747,-16317,8593,11033,191,0,1303,20,0,0,9519,0,-3769,460
293,20171114,20171114,15600,2,400,2.63,4381,-60088,32097,35443,354,826,12566,-7905,0,-7700,35095,2207,-10752,3300
294,20171113,20171113,15200,2,500,3.4,3826,-5755,-6612,10408,9771,-3076,0,3755,0,-42,0,0,1949,10
295,20171110,20171110,14700,3,0,0.0,3075,8630,-6346,-9704,-819,-14526,-8089,16449,0,0,-2719,0,7400,20
296,20171109,20171109,-14700,5,-850,-5.47,8514,117456,-59124,-58049,-1152,-21514,-28222,9698,0,2389,-22439,3191,-483,200
297,20171108,20171108,-15550,5,-600,-3.72,7865,2708,-49942,47234,-3305,0,3159,4389,0,22033,14224,6734,0,0
298,20171107,20171107,-16150,5,-150,-0.92,9423,-26963,24968,7495,-17665,0,-198,-10788,0,0,36146,0,-5500,0
299,20171106,20171106,16300,2,250,1.56,2869,21928,-9872,-10846,138,0,-4834,-6150,0,0,0,0,-900,-310
300,20171103,20171103,-16050,5,-250,-1.53,3886,21530,-25100,5547,2410,0,0,-173,0,0,3310,0,-1000,-977
301,20171102,20171102,16300,2,700,4.49,7221,4733,7439,-14681,2856,0,-6120,-21345,0,-10147,20075,0,1322,1187
302,20171101,20171101,-15600,5,-150,-0.95,2542,7205,-13460,5755,3232,0,0,2523,0,0,0,0,500,0
303,20171031,20171031,-15750,5,-100,-0.63,1848,-5127,-3194,10164,5703,0,-42,4503,0,0,0,0,-1873,30
304,20171030,20171030,15850,2,50,0.32,2175,8750,-6026,-724,-730,0,0,6,0,0,0,0,0,-2000
305,20171027,20171027,15800,2,800,5.33,4308,-54419,59314,-2941,7528,0,0,-10469,0,0,0,0,0,-1954
306,20171026,20171026,-15000,5,-600,-3.85,5259,-38915,23679,19596,-541,0,0,0,0,0,20137,0,-4360,0
307,20171025,20171025,-15600,5,-200,-1.27,3997,32315,-567,-29949,-25865,0,0,-4107,0,0,23,0,-1000,-799
308,20171024,20171024,-15800,5,-50,-0.32,3065,21286,-19018,-7355,-11907,0,0,-4700,0,0,9252,0,5000,87
309,20171023,20171023,15850,2,650,4.28,10810,-72934,62138,11688,46914,0,-4249,-31227,0,0,250,0,-1921,1029
310,20171020,20171020,15200,2,50,0.33,2442,-20124,-2602,26955,1563,0,0,892,0,0,24500,0,-3500,-729
311,20171019,20171019,15150,2,200,1.34,1919,-10876,4935,16866,-3000,0,-134,0,0,0,20000,0,-9500,-1425
312,20171018,20171018,-14950,5,-200,-1.32,1901,18887,15643,-32870,-6769,0,-306,0,0,-2324,-23471,0,-1660,0
313,20171017,20171017,15150,2,200,1.34,2457,-1034,-2873,6587,-3417,0,0,1342,0,0,8662,0,-2680,0
314,20171016,20171016,14950,2,100,0.67,2907,18013,8554,-27003,-17472,0,-7,3476,0,0,-13000,0,130,306
315,20171013,20171013,-14850,5,-550,-3.57,5235,-62625,-172,63144,3035,-2650,-9900,48505,0,-2188,26342,0,-347,0
316,20171012,20171012,15400,2,100,0.65,3707,7919,-14549,6566,1854,0,0,6031,0,0,-1319,0,64,0
317,20171011,20171011,-15300,5,-200,-1.29,5747,-33786,-24269,57705,-68,0,6486,7019,0,6727,37541,0,173,177
318,20171010,20171010,15500,2,600,4.03,7797,-81550,67904,5410,10189,0,-189,-21377,0,-713,17500,0,6713,1523
319,20170929,20170929,-14900,5,-100,-0.67,6374,1025,-28635,27850,-151,0,0,5259,0,0,22742,0,-80,-160
320,20170928,20170928,15000,2,850,6.01,10176,-50533,56306,8699,4806,0,0,-31107,0,0,35000,0,-12495,-1977
321,20170927,20170927,14150,3,0,0.0,2804,2091,-31566,30028,78,0,0,-3550,0,0,33500,0,500,-1053
322,20170926,20170926,14150,2,400,2.91,2726,-24536,-15556,40092,32,0,4000,2488,-428,0,34000,0,0,0
323,20170925,20170925,13750,2,100,0.73,2228,-18704,-16361,35065,65,0,0,0,0,0,35000,0,0,0
324,20170922,20170922,-13650,5,-100,-0.73,2358,-9737,-52723,62180,10064,0,433,1770,428,0,49485,0,300,-20
325,20170921,20170921,13750,2,150,1.1,1554,-7116,-13699,20853,-172,0,-484,1859,0,0,19650,0,0,-38
326,20170920,20170920,-13600,5,-550,-3.89,1879,-1332,-5935,7097,989,0,-229,7500,0,0,-1163,0,170,0
327,20170919,20170919,-14150,5,-300,-2.08,3174,40953,-7840,-234,-24406,0,3596,3516,0,0,17060,0,-31970,-909
328,20170918,20170918,14450,2,250,1.76,4572,-47600,-7984,52091,478,1500,1027,-8400,0,-976,58462,0,3493,0
329,20170915,20170915,14200,2,1200,9.23,10261,-125166,118985,15346,24992,0,12505,-57700,0,0,35549,0,-10036,871
330,20170914,20170914,13000,2,250,1.96,2234,-32695,11063,21352,58,0,9699,0,0,0,11595,0,280,0
331,20170913,20170913,-12750,5,-50,-0.39,7395,219210,-14665,-212267,2,0,0,0,0,-290764,125491,-46996,6585,1137
332,20170912,20170912,12800,2,100,0.79,1411,1865,15551,-23000,0,0,0,0,0,-23000,0,0,5584,0
333,20170911,20170911,-12700,5,-150,-1.17,1761,272,6329,-9909,41,0,-10000,50,0,0,0,0,3508,-200
334,20170908,20170908,-12850,5,-300,-2.28,1758,51078,-12516,-40067,-67,0,-20000,0,0,-10000,0,-10000,1505,0
335,20170907,20170907,13150,2,200,1.54,956,9360,-11226,2733,-467,0,3200,0,0,0,0,0,-867,0
336,20170906,20170906,-12950,5,-50,-0.38,512,-1274,-2975,1129,768,0,0,361,0,0,0,0,3120,0
337,20170905,20170905,-13000,5,-50,-0.38,929,-7057,-3764,10891,19,0,-1000,11872,0,0,0,0,-70,0
338,20170904,20170904,-13050,5,-250,-1.88,1711,-31375,14477,-247,-532,0,0,285,0,0,0,0,17461,-316
339,20170901,20170901,-13300,5,-500,-3.62,2184,6705,-3748,2517,455,0,-20035,22097,0,0,0,0,-5474,0
340,20170831,20170831,13800,2,300,2.22,1586,-9133,3387,7192,31,0,0,7161,0,0,0,0,-1446,0
341,20170830,20170830,-13500,5,-500,-3.57,2639,4645,-24803,4995,-7435,0,5000,7430,0,0,0,0,14436,727
342,20170829,20170829,14000,2,300,2.19,2208,5123,4486,-13781,0,0,-132,-13649,0,0,0,0,3118,1054
343,20170828,20170828,-13700,5,-150,-1.08,1286,18546,-18895,-612,-1644,1000,-70,102,0,0,0,0,1261,-300
344,20170825,20170825,13850,2,200,1.47,1607,-1779,-14912,14391,150,17933,1,-3693,0,0,0,0,2000,300
345,20170824,20170824,13650,2,550,4.2,2659,-24071,20644,12927,0,21183,3600,-11856,0,0,0,0,-3000,-6500
346,20170823,20170823,13100,3,0,0.0,1220,6293,-8863,5070,27,0,6500,-1457,0,0,0,0,-2500,0
347,20170822,20170822,13100,2,50,0.38,973,25903,-14328,-6589,29,0,-6500,-118,0,0,0,0,-4986,0
348,20170821,20170821,13050,2,350,2.76,1811,18232,-12097,1865,8664,0,0,-6799,0,0,0,0,-8000,0
349,20170818,20170818,-12700,5,-50,-0.39,1138,-5529,8444,-4015,80,0,0,-4095,0,0,0,0,1100,0
350,20170817,20170817,12750,2,150,1.19,606,6189,-1704,-4485,0,0,-8000,3515,0,0,0,0,0,0
351,20170816,20170816,12600,2,300,2.44,1147,1514,2986,-5000,0,0,0,0,0,0,0,-5000,500,0
352,20170814,20170814,12300,2,150,1.23,849,-5611,8950,-839,0,0,-417,0,0,-192,0,-230,-2500,0
353,20170811,20170811,-12150,5,-450,-3.57,1948,-16625,17074,-5251,869,0,-2190,0,0,-3210,-600,-120,5000,-198
354,20170810,20170810,-12600,5,-250,-1.95,1642,-5841,4690,-2182,198,0,0,950,0,-3210,0,-120,3333,0
355,20170809,20170809,12850,2,50,0.39,1230,12124,-7294,-4027,198,0,0,-895,0,-3210,0,-120,-1003,200
356,20170808,20170808,-12800,5,-100,-0.78,1023,12620,5790,-19003,-863,0,-14810,0,0,-2442,0,-888,479,114
357,20170807,20170807,-12900,5,-50,-0.39,1057,13619,-12937,-2062,198,0,0,1050,0,-2436,0,-874,1296,84
358,20170804,20170804,-12950,5,-200,-1.52,2640,-20058,15932,5768,214,0,-525,5892,0,323,0,-136,-1642,0
359,20170803,20170803,-13150,5,-550,-4.01,2753,742,-2320,-4165,-1,-6687,-7204,9727,0,0,0,0,5743,0
360,20170802,20170802,13700,2,150,1.11,1096,13099,-6673,-6826,0,0,-140,764,0,-4602,0,-2848,400,0
361,20170801,20170801,13550,3,0,0.0,1063,14973,-25655,13065,0,0,0,13065,0,0,0,0,-2380,-3
362,20170731,20170731,13550,2,550,4.23,2054,-29240,-11280,33443,9,0,990,1684,0,30760,0,0,7079,-2
363,20170728,20170728,-13000,5,-500,-3.7,3495,50069,-16323,-36971,961,0,-47310,24440,0,-6778,0,-8284,3200,25
364,20170727,20170727,-13500,5,-200,-1.46,3058,20573,9240,-32828,4,0,-13385,671,0,-4722,-12548,-2848,3000,15
365,20170726,20170726,-13700,5,-700,-4.86,4635,434,-12751,3987,0,0,-5581,10955,0,-1030,887,-1244,8350,-20
366,20170725,20170725,-14400,5,-250,-1.71,4124,45605,-45913,-7882,11,0,-1687,-6206,0,0,0,0,8190,0
367,20170724,20170724,14650,2,350,2.45,10219,-44247,-29885,83493,2056,3284,11043,-25804,0,46900,22914,23100,-9361,0
368,20170721,20170721,14300,2,200,1.42,5576,-56637,1947,49574,4,3403,15100,-30277,0,61792,-1448,1000,61,5055
369,20170720,20170720,-14100,5,-50,-0.35,6816,-18838,-33200,46459,0,0,3645,-18022,0,45836,0,15000,10001,-4422
370,20170719,20170719,14150,2,150,1.07,6113,4279,-66086,63292,-6,0,25000,-26074,0,43872,0,20500,-1485,0
371,20170718,20170718,14000,2,900,6.87,8836,-102823,72853,39520,6,-16964,45164,-65588,0,51802,0,25100,-400,-9150
372,20170717,20170717,13100,3,0,0.0,1943,25942,-812,-21529,2,-12338,0,-9193,0,0,0,0,-3601,0
373,20170714,20170714,13100,2,150,1.16,2125,-14597,5304,3193,0,0,0,3193,0,0,0,0,6000,100
374,20170713,20170713,-12950,5,-200,-1.52,2480,50913,-26491,-30442,7,0,-2393,2700,0,-30756,0,0,6020,0
375,20170712,20170712,-13150,5,-100,-0.75,1318,31317,-37764,2555,0,0,187,2368,0,0,0,0,4000,-108
376,20170711,20170711,13250,2,600,4.74,3252,21919,-321,-23922,-256,0,-4554,-19112,0,0,0,0,2380,-56
377,20170710,20170710,12650,3,0,0.0,1520,1721,-4176,2781,594,0,0,2187,0,0,0,0,0,-326
378,20170707,20170707,-12650,5,-250,-1.94,3027,26429,-36203,8963,22,0,-4300,13241,0,0,0,0,287,524
379,20170706,20170706,12900,2,250,1.98,3974,-750,-9218,3372,0,0,7917,-4545,0,0,0,0,6213,383
380,20170705,20170705,12650,2,150,1.2,2261,-5287,17754,-12835,-380,0,-6378,200,0,0,-6277,0,0,368
381,20170704,20170704,-12500,5,-500,-3.85,3616,48979,5829,-57387,0,-4793,-29775,-8821,-13998,0,0,0,2500,79
382,20170703,20170703,-13000,5,-500,-3.7,3636,2931,3753,-8691,-14979,0,-5449,12840,0,0,-1103,0,2000,7
383,20170630,20170630,-13500,5,-100,-0.74,1979,-14881,27067,-15193,-1418,0,0,1880,0,-15655,0,0,1000,2007
384,20170629,20170629,-13600,5,-450,-3.2,3874,76440,-11567,-65995,0,-44,-4169,8566,20997,-71345,-20000,0,0,1122
385,20170628,20170628,14050,2,50,0.36,3490,-67086,10209,59924,0,29345,4998,345,0,39611,0,-14375,-1517,-1530
386,20170627,20170627,-14000,5,-250,-1.75,2367,42280,-40051,-8669,-1000,0,0,3490,0,0,0,-11159,1902,4538
387,20170626,20170626,14250,2,100,0.71,2273,-5094,800,2188,0,-208,94,3226,0,6679,-2000,-5603,-7894,10000
388,20170623,20170623,14150,2,450,3.28,2384,31500,10574,-39695,0,0,3476,1000,-15935,0,0,-28236,-2399,20
389,20170622,20170622,-13700,5,-500,-3.52,3955,49027,-15453,-32562,-18000,-90,-104,-4281,-15986,7000,-1101,0,-782,-230
390,20170621,20170621,14200,3,0,0.0,3392,-66684,35910,28075,-30,40,2959,4311,0,32033,0,-11238,2719,-20
391,20170620,20170620,-14200,5,-400,-2.74,2548,12677,-10402,-1316,0,-84,661,3471,0,2320,0,-7684,-1099,140
392,20170619,20170619,14600,2,50,0.34,3622,-65798,14792,53989,-6556,110,1650,-7710,0,74037,0,-7542,-2943,-40
393,20170616,20170616,-14550,5,-50,-0.34,1403,-8513,14431,-6889,95,0,-281,-5347,0,0,-1356,0,1001,-30
394,20170615,20170615,-14600,5,-250,-1.68,2487,18646,-22090,3744,312,0,137,-2133,0,0,5428,0,0,-300
395,20170614,20170614,14850,2,250,1.71,4217,-96110,22990,72320,33,332,27435,-13707,0,25972,16631,15624,-2000,2800
396,20170613,20170613,14600,2,150,1.04,3793,-72090,13021,59069,-1500,2701,11693,-14449,0,54238,-9448,15834,0,0
397,20170612,20170612,-14450,5,-200,-1.37,3803,-19333,-30550,47473,381,2561,19777,211,4054,24797,-7976,3668,2210,200
398,20170609,20170609,14650,2,350,2.45,5732,-72449,33224,41947,24093,0,3483,-37046,0,41358,0,10059,-1979,-743
399,20170608,20170608,-14300,5,-100,-0.69,5295,61274,-43097,-15233,0,0,-9573,-12403,6743,0,0,0,350,-3294
400,20170607,20170607,14400,2,400,2.86,5821,-26044,8050,16694,0,93,-1321,-29790,0,39099,0,8613,1300,0
401,20170605,20170605,14000,2,250,1.82,4603,-53486,22898,31781,0,93,320,-16462,0,39099,118,8613,-703,-490
402,20170602,20170602,13750,2,250,1.85,4615,-56017,1218,55886,0,0,-5948,-21210,3044,80000,0,0,3173,-4260
403,20170601,20170601,13500,2,450,3.45,8508,-51930,42267,11079,-5026,1488,21561,-18989,0,12045,0,0,-116,-1300
404,20170531,20170531,13050,2,400,3.16,4273,21682,-2951,-15823,249,369,6971,-27007,0,2935,660,0,-2908,0
405,20170530,20170530,12650,2,50,0.4,1702,-4617,4143,1105,2163,0,0,2372,-3430,0,0,0,-231,-400
406,20170529,20170529,-12600,5,-250,-1.95,2063,25287,-27999,2811,0,1400,-13544,1955,0,13000,0,0,1,-100
407,20170526,20170526,12850,2,500,4.05,4002,6365,2600,-8169,0,0,-2496,-5638,0,0,-35,0,-562,-234
408,20170525,20170525,-12350,5,-250,-1.98,3456,-29941,1472,27612,8181,1300,8106,1626,-148,24189,0,-15642,309,548
409,20170524,20170524,-12600,5,-100,-0.79,2818,40673,-47824,6202,0,0,7092,-890,0,0,0,0,986,-37
410,20170523,20170523,12700,2,1000,8.55,7448,-125248,66258,72342,26718,0,47487,-23452,21658,0,-69,0,-13320,-32
411,20170522,20170522,-11700,5,-50,-0.43,987,26949,-11747,-15202,-10000,0,-5100,-102,0,0,0,0,0,0
412,20170519,20170519,11750,2,300,2.62,1285,-4027,4812,176,0,0,0,176,0,0,0,0,-12,-949
413,20170518,20170518,11450,2,50,0.44,1770,54716,331,-53501,-19950,0,-16561,2181,0,0,-6942,-12229,0,-1546
414,20170517,20170517,11400,3,0,0.0,1758,31791,12111,-45262,0,0,-23677,1146,-9264,0,257,-13724,-560,1920
415,20170516,20170516,-11400,5,-200,-1.72,1570,36461,-10512,-25846,8255,0,0,1300,-1770,-33631,0,0,-266,163
416,20170515,20170515,-11600,5,-100,-0.85,1347,4167,4453,-8084,0,0,-8797,2052,0,0,-1339,0,-536,0
417,20170512,20170512,-11700,5,-300,-2.5,1129,21082,-10673,-10922,-7784,0,-3479,341,0,0,0,0,65,448
418,20170511,20170511,12000,2,150,1.27,1534,9494,-8275,-1065,-847,0,-270,52,0,0,0,0,-254,100
419,20170510,20170510,-11850,5,-100,-0.84,912,-4414,4509,0,0,0,0,0,0,0,0,0,0,-95
420,20170508,20170508,11950,3,0,0.0,1395,28888,-27950,-1490,0,0,-1490,0,0,0,0,0,497,55
421,20170504,20170504,11950,2,450,3.91,1565,-29236,19273,9974,-1,0,-560,478,0,10057,0,0,-11,0
422,20170502,20170502,-11500,5,-250,-2.13,1247,-3461,3461,0,0,0,0,0,0,0,0,0,0,0
423,20170428,20170428,-11750,5,-100,-0.84,931,-9878,6464,3402,0,0,-270,3672,0,0,0,0,12,0
424,20170427,20170427,-11850,5,-150,-1.25,1293,-20982,19379,1909,0,0,-123,2032,0,0,0,0,-4,-302
425,20170426,20170426,-12000,5,-150,-1.23,10592,17460,6204,-319800,-307617,0,-6270,1351,0,0,-218,-7046,296111,25
426,20170425,20170425,12150,2,300,2.53,1293,-10394,9991,907,0,0,-398,1305,0,0,0,0,-504,0
427,20170424,20170424,-11850,5,-650,-5.2,4238,88457,-18969,-67973,0,-2247,-67018,9490,0,-4503,-3695,0,-1221,-294
428,20170421,20170421,-12500,5,-50,-0.4,1207,-4945,637,3307,0,0,-41,3410,0,0,-62,0,1,1000
429,20170420,20170420,-12550,5,-350,-2.71,2808,40757,-42326,1561,0,0,-59,19105,0,0,-17485,0,8,0
430,20170419,20170419,12900,2,450,3.61,4438,-72649,57001,16016,0,0,7581,-18850,-75,11574,3786,12000,-468,100
431,20170418,20170418,-12450,5,-300,-2.35,2405,36273,-18945,-16999,1731,-4131,-9833,4225,0,-8991,0,0,-347,18
432,20170417,20170417,12750,2,200,1.59,1778,-19577,10292,8010,0,0,-98,-3001,11109,0,0,0,647,628
433,20170414,20170414,-12550,5,-200,-1.57,1486,12357,-18288,5927,0,0,-112,6039,0,0,0,0,4,0
434,20170413,20170413,12750,3,0,0.0,4445,16345,-21032,5040,187,167,2857,-13536,0,1164,12339,1862,-39,-314
435,20170412,20170412,-12750,5,-50,-0.39,3316,11070,-27435,15721,0,0,17867,-2146,0,0,0,0,500,144
436,20170411,20170411,12800,2,700,5.79,4884,-60811,6548,55457,1056,0,31738,-20499,0,2816,15877,24469,-844,-350
437,20170410,20170410,-12100,5,-200,-1.63,2066,16493,21106,-32265,-1329,0,-27369,4840,0,0,-8407,0,-5184,-150
438,20170407,20170407,-12300,5,-150,-1.2,2985,69609,1021,-70392,0,3964,-20914,950,0,-54392,0,0,-238,0
439,20170406,20170406,12450,2,300,2.47,2188,-7279,20266,-14406,0,0,-12162,-2244,0,0,0,0,1416,3
440,20170405,20170405,12150,2,50,0.41,3836,-26880,50422,-19139,-6,0,-129,-2559,0,-8553,-7892,0,-4403,0
441,20170404,20170404,-12100,5,-400,-3.2,3455,25160,-9778,-15594,0,0,-22687,7093,0,0,0,0,12,200
442,20170403,20170403,-12500,5,-150,-1.19,3210,-6295,7796,-1549,0,0,-8723,4716,0,0,2458,0,-201,249
443,20170331,20170331,12650,2,200,1.61,3830,15560,12791,-30757,2600,0,1388,-34745,0,0,0,0,2409,-3
444,20170330,20170330,12450,2,550,4.62,7888,8232,32143,-37783,7350,0,-19449,-33455,0,0,7771,0,-2011,-581
445,20170329,20170329,-11900,5,-100,-0.83,3726,30428,-17226,-13624,-5000,0,0,-8624,0,0,0,0,-21,443
446,20170328,20170328,12000,2,750,6.67,11032,-110895,16023,97858,16163,10031,32426,-39722,0,8991,35825,34144,-2054,-932
447,20170327,20170327,11250,2,250,2.27,2786,5305,-3947,-487,-1433,-20,0,966,0,0,0,0,-47,-824
448,20170324,20170324,11000,2,400,3.77,2890,-36213,24907,9544,0,-10,8535,1019,0,0,0,0,-151,1913
449,20170323,20170323,10600,2,100,0.95,1358,-11014,5142,5869,0,-11,20980,0,0,-15100,0,0,0,3
450,20170322,20170322,10500,2,50,0.48,1415,-2552,4742,1213,3624,-11,0,0,0,0,-1513,-887,-2000,-1403
451,20170321,20170321,-10450,5,-150,-1.42,737,-4317,-3090,8064,5475,-11,0,2600,0,0,0,0,0,-657
452,20170320,20170320,-10600,5,-50,-0.47,468,505,-7280,6575,5902,-11,-1396,2845,0,0,-765,0,200,0
